-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 11/30/2022 
Location: Latitude  -3.1   Longitude -60.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 51.37 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT             CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS                    MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_KT,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS10M,WS10M_MAX,WS10M_MIN,WD10M,PS
2013,8,17,4.12,0.43,26.37,28.49,23.65,4.83,75.06,1.26,1.95,0.68,197.62,100.65
2013,8,18,3.66,0.38,26.13,28.07,24.86,7.72,79.75,0.92,1.41,0.16,136.31,100.59
2013,8,19,4.53,0.47,26.6,29.22,24.48,1.38,81.75,1.05,1.8,0.52,157.12,100.52
2013,8,20,4.83,0.5,26.71,29.19,24.62,2.87,86.69,1.38,1.73,0.85,87.25,100.48
2013,8,21,6.03,0.62,26.45,29.28,24.11,1.76,88.81,1.3,1.58,0.76,70.19,100.43
2013,8,22,6.29,0.65,26.73,29.77,24.17,0.67,86.44,1.32,1.77,0.76,68.0,100.33
2013,8,23,6.12,0.62,26.38,29.04,24.45,0.03,88.44,1.4,1.66,1.05,64.69,100.25
2013,8,24,4.95,0.51,26.55,29.37,23.93,0.0,86.94,1.48,1.84,0.79,81.06,100.36
2013,8,25,5.81,0.59,26.77,29.02,25.16,0.0,86.06,1.29,1.73,0.41,83.75,100.48
2013,8,26,4.53,0.46,27.15,29.23,24.84,2.04,82.5,0.78,1.64,0.05,224.25,100.51
2013,8,27,4.06,0.41,26.23,28.46,24.51,5.0,86.31,1.39,1.94,0.74,201.81,100.63
2013,8,28,5.23,0.53,25.65,27.6,23.04,0.12,76.69,0.92,1.59,0.27,194.25,100.75
2013,8,29,3.06,0.31,25.74,27.55,24.55,5.12,79.06,0.62,0.95,0.34,217.31,100.82
2013,8,30,5.31,0.54,25.8,28.22,23.37,1.75,81.44,1.17,2.06,0.34,149.25,100.72
2013,8,31,5.32,0.54,26.21,28.73,24.26,2.18,82.44,1.24,1.74,0.84,56.19,100.58
2013,9,1,5.92,0.59,26.51,29.83,23.58,3.5,84.94,1.25,1.81,0.41,56.06,100.44
2013,9,2,5.26,0.52,26.63,29.4,24.37,1.51,84.5,1.17,1.67,0.7,49.81,100.42
2013,9,3,3.97,0.4,26.69,29.87,24.3,8.17,83.06,1.36,1.73,0.89,74.38,100.49
2013,9,4,5.97,0.59,26.08,29.09,23.34,3.48,86.31,1.38,1.86,0.88,106.12,100.59
2013,9,5,5.38,0.54,26.3,28.4,24.83,1.14,87.94,1.25,1.59,0.78,87.5,100.56
2013,9,6,3.46,0.34,26.5,28.98,24.3,9.05,85.06,1.07,1.89,0.25,151.5,100.61
2013,9,7,5.44,0.54,26.51,28.8,24.92,2.01,85.25,1.27,1.87,0.77,103.94,100.54
2013,9,8,5.25,0.52,26.13,28.45,24.1,1.77,86.62,1.21,2.02,0.7,100.62,100.6
2013,9,9,4.13,0.41,25.75,28.25,23.92,7.37,86.69,1.34,1.95,0.48,132.75,100.66
2013,9,10,5.58,0.55,26.25,29.44,23.46,2.6,86.94,1.3,1.8,0.75,102.25,100.63
2013,9,11,5.66,0.55,26.99,30.19,24.53,5.32,82.44,1.34,1.74,0.8,47.0,100.44
2013,9,12,6.22,0.61,25.94,28.54,24.43,7.88,88.0,0.96,1.71,0.13,125.81,100.31
2013,9,13,6.18,0.61,26.37,29.99,23.4,0.99,83.0,1.39,1.69,1.09,72.44,100.27
2013,9,14,5.71,0.56,27.12,30.63,23.76,0.31,82.25,1.66,2.25,1.23,77.81,100.34
2013,9,15,6.35,0.62,27.08,29.69,24.84,0.14,86.88,1.52,2.35,1.1,77.25,100.39
2013,9,16,6.36,0.62,27.88,31.82,24.23,0.01,82.12,1.55,1.85,1.23,60.62,100.27
2013,9,17,6.12,0.6,27.99,30.96,25.46,1.34,84.19,1.35,1.84,1.02,65.88,100.22
2013,9,18,5.16,0.5,27.44,30.09,25.46,0.64,86.69,1.36,1.71,0.73,79.0,100.37
2013,9,19,5.86,0.57,27.54,30.68,24.86,1.15,83.19,1.44,1.74,1.12,80.56,100.51
2013,9,20,5.79,0.56,28.23,32.12,25.31,0.74,77.62,1.18,1.66,0.4,44.62,100.41
2013,9,21,3.97,0.38,27.33,30.77,25.28,0.29,82.75,1.28,1.95,0.63,119.25,100.38
2013,9,22,6.39,0.62,27.8,31.8,24.24,0.21,80.19,1.63,2.01,1.16,60.62,100.48
2013,9,23,6.81,0.66,28.48,32.97,24.55,0.01,76.94,1.8,2.48,1.34,67.06,100.54
2013,9,24,6.57,0.63,28.78,33.44,24.63,0.02,75.5,1.68,2.1,1.23,71.31,100.46
2013,9,25,5.22,0.51,27.93,31.12,25.43,4.83,79.62,1.55,2.02,0.91,99.25,100.39
2013,9,26,5.8,0.56,28.23,32.6,24.96,1.87,77.12,1.21,1.61,0.66,86.94,100.39
2013,9,27,5.93,0.57,28.52,31.73,26.32,1.12,75.75,1.16,1.7,0.6,86.12,100.41
2013,9,28,3.81,0.37,27.75,31.03,25.63,2.67,81.75,1.28,1.56,0.78,82.19,100.44
2013,9,29,5.76,0.55,27.87,31.5,24.78,0.85,81.12,1.28,1.48,0.8,54.12,100.41
2013,9,30,3.12,0.3,28.08,31.75,25.71,11.31,79.06,1.08,1.48,0.59,153.69,100.34
2013,10,1,5.94,0.57,27.61,31.12,24.79,0.48,81.0,1.16,1.57,0.42,131.44,100.31
2013,10,2,4.5,0.43,28.51,32.44,25.41,0.0,77.5,1.09,1.42,0.23,106.62,100.32
2013,10,3,4.1,0.39,27.11,28.97,25.67,0.68,84.38,1.07,1.37,0.48,68.62,100.41
2013,10,4,6.88,0.66,28.06,32.37,24.51,0.03,79.19,1.58,1.97,1.13,65.81,100.39
2013,10,5,6.63,0.63,28.87,33.43,25.42,0.0,72.88,1.84,2.64,1.27,56.94,100.41
2013,10,6,6.24,0.6,28.98,33.79,24.48,0.0,73.19,1.43,1.82,1.07,49.12,100.44
2013,10,7,4.1,0.39,29.05,33.08,26.05,1.24,72.31,1.27,1.64,0.52,76.5,100.5
2013,10,8,6.13,0.59,28.31,32.05,25.42,1.95,76.25,1.38,1.68,1.04,73.44,100.46
2013,10,9,3.52,0.34,27.67,31.03,25.61,5.61,80.06,1.19,1.51,0.32,68.0,100.39
2013,10,10,4.64,0.45,27.34,30.99,24.65,4.48,82.0,1.32,1.71,1.01,72.06,100.33
2013,10,11,5.91,0.56,27.39,30.47,25.01,1.26,80.62,1.2,1.57,0.74,66.69,100.3
2013,10,12,6.38,0.61,28.72,33.12,25.32,0.52,74.5,1.45,1.64,0.91,55.0,100.27
2013,10,13,5.59,0.53,28.99,33.71,25.26,0.31,73.62,1.55,2.16,0.31,137.25,100.21
2013,10,14,5.16,0.49,28.86,32.88,25.83,0.2,74.81,1.41,1.92,0.8,82.75,100.19
2013,10,15,5.32,0.51,28.75,32.5,25.55,0.53,75.44,1.43,2.23,0.44,47.75,100.25
2013,10,16,4.84,0.46,29.14,32.87,25.78,0.28,73.5,1.16,1.45,0.8,50.38,100.35
2013,10,17,5.18,0.49,30.3,34.19,27.01,0.62,64.81,0.53,0.9,0.12,108.06,100.32
2013,10,18,4.24,0.41,29.12,32.92,26.28,0.52,72.38,1.05,1.69,0.12,109.38,100.29
2013,10,19,4.92,0.47,28.76,33.92,24.59,1.78,71.25,1.16,1.62,0.77,62.0,100.34
2013,10,20,5.26,0.5,28.4,32.91,24.83,2.19,73.75,1.1,1.45,0.69,49.0,100.37
2013,10,21,6.43,0.62,29.08,34.44,24.94,0.43,68.88,1.8,2.79,1.2,73.69,100.31
2013,10,22,6.52,0.62,29.55,35.17,24.17,0.0,66.12,1.51,1.97,1.2,52.81,100.22
2013,10,23,5.21,0.5,29.29,33.84,25.58,0.0,68.56,1.15,1.48,0.73,93.44,100.28
2013,10,24,6.24,0.59,29.75,34.83,25.12,0.46,66.06,1.5,1.74,1.07,81.12,100.38
2013,10,25,5.94,0.57,30.01,35.26,25.25,0.06,65.69,1.53,1.99,0.96,75.75,100.38
2013,10,26,5.45,0.52,30.39,35.98,25.35,0.0,63.81,1.19,1.61,0.75,51.75,100.26
2013,10,27,5.27,0.5,30.86,35.61,26.59,0.01,62.81,0.65,1.36,0.08,151.19,100.2
2013,10,28,4.1,0.39,29.61,33.02,26.83,6.21,69.0,0.88,1.55,0.14,210.19,100.25
2013,10,29,4.46,0.43,26.33,27.78,24.83,11.16,88.69,1.09,1.73,0.35,221.56,100.29
2013,10,30,5.57,0.53,26.68,30.08,24.1,4.56,83.69,1.22,1.78,0.77,54.44,100.19
2013,10,31,3.79,0.36,26.8,30.13,24.73,7.78,86.25,1.3,1.53,1.07,43.06,100.14
2013,11,1,2.84,0.27,26.12,28.13,24.62,10.9,83.94,1.1,1.63,0.18,92.25,100.27
2013,11,2,5.48,0.52,27.55,31.66,24.11,3.79,77.62,1.34,1.62,0.88,60.81,100.3
2013,11,3,5.07,0.48,28.14,31.73,24.87,6.93,77.31,0.8,1.34,0.09,124.5,100.26
2013,11,4,0.73,0.07,25.3,26.47,24.01,20.29,92.56,1.09,1.64,0.37,228.69,100.32
2013,11,5,4.16,0.4,26.31,29.42,23.72,0.7,82.5,1.08,1.44,0.71,298.5,100.25
2013,11,6,4.75,0.45,27.03,30.39,24.1,6.66,82.5,1.45,1.79,0.92,43.31,100.29
2013,11,7,3.56,0.34,26.37,28.78,24.33,12.95,88.31,1.07,1.35,0.61,82.56,100.3
2013,11,8,5.15,0.49,26.9,29.41,25.25,3.87,83.75,1.11,1.77,0.64,147.75,100.27
2013,11,9,4.6,0.45,26.66,29.26,24.94,2.64,87.75,1.03,1.55,0.23,246.19,100.25
2013,11,10,5.43,0.52,27.13,29.44,24.87,5.35,84.94,0.8,1.62,0.08,167.19,100.21
2013,11,11,5.24,0.51,27.4,30.98,25.28,5.0,83.06,0.93,1.53,0.3,233.62,100.2
2013,11,12,4.89,0.47,26.24,29.33,24.32,3.3,85.88,1.11,1.67,0.34,133.94,100.23
2013,11,13,5.63,0.54,26.67,29.99,23.56,1.35,85.12,1.09,1.82,0.62,110.88,100.23
2013,11,14,3.0,0.29,27.08,29.54,24.9,1.72,85.38,0.93,1.5,0.04,234.75,100.27
2013,11,15,4.32,0.41,26.83,28.52,25.25,4.09,84.06,0.78,1.48,0.2,231.56,100.28
2013,11,16,4.39,0.42,26.66,29.0,24.77,2.78,84.38,1.12,1.78,0.52,89.75,100.28
2013,11,17,5.07,0.49,27.7,30.92,24.57,1.95,76.88,0.85,1.74,0.25,133.25,100.17
2013,11,18,4.88,0.47,28.28,31.15,26.05,1.31,75.88,0.92,1.34,0.54,113.06,100.06
2013,11,19,2.68,0.26,25.87,27.26,24.83,13.43,91.5,1.12,1.7,0.66,114.88,100.2
2013,11,20,3.99,0.38,26.51,29.63,23.78,2.22,84.94,1.29,1.77,0.76,66.88,100.28
2013,11,21,5.49,0.53,27.09,30.7,23.41,0.02,78.88,1.16,1.58,0.76,67.19,100.35
2013,11,22,3.15,0.3,26.01,27.99,23.73,9.17,83.62,1.48,2.08,0.59,227.75,100.33
2013,11,23,5.65,0.55,27.0,31.31,22.7,0.13,73.12,0.93,1.57,0.18,293.69,100.17
2013,11,24,4.41,0.43,28.35,31.77,25.47,5.14,73.88,1.08,1.57,0.18,87.12,100.13
2013,11,25,5.06,0.49,26.8,28.87,24.89,2.3,86.25,1.2,1.73,0.41,86.12,100.21
2013,11,26,5.33,0.52,26.83,29.32,25.12,5.37,86.19,1.14,1.83,0.38,184.44,100.11
2013,11,27,3.88,0.38,25.94,27.56,24.35,4.79,88.81,0.8,1.57,0.29,259.44,100.09
2013,11,28,5.85,0.57,27.72,30.69,25.3,6.12,78.0,0.91,1.51,0.36,164.62,100.13
2013,11,29,2.64,0.26,26.51,28.97,24.87,3.02,86.25,1.07,1.69,0.33,89.75,100.19
2013,11,30,4.18,0.41,26.16,27.95,24.37,0.93,85.12,1.13,1.66,0.52,70.75,100.25
2013,12,1,4.55,0.45,26.44,29.39,24.29,2.97,85.62,1.43,1.99,0.83,106.81,100.26
2013,12,2,5.45,0.53,26.91,29.62,24.77,0.41,84.12,1.14,1.44,0.3,61.25,100.28
2013,12,3,5.51,0.54,26.89,29.55,24.44,1.57,83.75,1.33,1.61,0.88,50.12,100.41
2013,12,4,5.56,0.54,27.5,30.42,25.34,4.44,80.75,1.01,1.66,0.67,55.06,100.4
2013,12,5,6.02,0.59,27.72,31.22,24.51,2.22,80.06,1.05,1.88,0.45,142.88,100.28
2013,12,6,6.37,0.62,28.11,32.06,24.99,0.48,80.19,1.2,1.66,0.57,195.88,100.23
2013,12,7,5.85,0.57,27.84,31.56,24.82,0.0,81.94,1.29,1.59,0.87,97.75,100.24
2013,12,8,5.24,0.51,28.44,32.94,24.53,1.2,75.5,1.28,1.55,1.07,49.31,100.23
2013,12,9,6.44,0.62,29.27,33.19,25.83,0.5,68.69,1.17,1.75,0.44,56.25,100.31
2013,12,10,5.86,0.57,29.4,33.48,25.95,0.7,70.12,1.29,1.65,0.9,78.31,100.33
2013,12,11,6.13,0.6,29.7,32.67,26.45,0.28,69.62,0.87,1.85,0.2,122.5,100.31
2013,12,12,5.19,0.51,29.01,31.8,26.78,1.49,73.25,0.87,1.54,0.24,153.69,100.27
2013,12,13,4.95,0.48,27.41,30.33,25.35,3.25,79.19,1.33,1.74,0.86,35.25,100.19
2013,12,14,5.28,0.52,27.63,31.23,24.88,1.21,79.31,1.41,1.74,1.02,57.81,100.18
2013,12,15,5.38,0.52,28.75,31.62,25.96,0.14,71.5,1.18,1.75,0.57,62.19,100.21
2013,12,16,3.72,0.36,28.61,32.01,26.32,3.88,73.94,0.67,1.39,0.21,187.38,100.18
2013,12,17,3.68,0.36,26.67,28.96,25.39,8.02,87.0,1.05,1.62,0.49,286.75,100.16
2013,12,18,1.93,0.19,25.81,27.28,24.98,15.08,92.69,1.04,1.43,0.24,275.12,100.22
2013,12,19,4.28,0.41,27.23,30.87,25.19,8.96,83.31,1.1,1.53,0.36,111.12,100.13
2013,12,20,4.98,0.48,25.92,27.9,24.38,5.87,88.94,1.21,1.7,0.53,91.56,100.14
2013,12,21,3.44,0.34,27.3,30.21,24.63,1.4,82.25,0.98,1.85,0.24,230.62,100.14
2013,12,22,4.39,0.43,26.41,28.51,24.71,16.35,90.44,1.01,1.44,0.53,97.06,100.23
2013,12,23,4.95,0.48,26.3,28.05,24.42,1.16,84.5,1.12,1.54,0.27,69.62,100.31
2013,12,24,3.93,0.38,26.4,28.26,24.76,4.31,87.31,1.31,1.82,0.66,79.31,100.23
2013,12,25,5.88,0.57,26.94,30.22,24.26,2.04,85.12,1.07,1.61,0.55,112.5,100.29
2013,12,26,3.71,0.36,27.32,30.44,25.01,3.42,85.25,1.2,1.5,0.76,73.12,100.34
2013,12,27,4.69,0.45,26.15,27.53,25.06,2.66,86.19,1.08,1.46,0.64,73.56,100.49
2013,12,28,4.11,0.4,27.08,30.28,24.65,1.1,78.56,0.86,1.71,0.19,95.62,100.44
2013,12,29,5.9,0.58,27.47,31.55,24.22,0.41,80.38,1.21,1.5,0.99,84.81,100.31
2013,12,30,5.66,0.55,27.38,30.52,24.83,3.51,83.81,1.47,2.23,0.98,74.56,100.22
2013,12,31,5.79,0.56,27.25,30.76,24.99,0.91,80.19,1.42,1.77,0.94,75.06,100.29
2014,1,1,6.85,0.66,28.33,32.67,24.73,0.03,74.81,1.3,1.55,0.94,79.0,100.24
2014,1,2,6.61,0.64,28.58,33.05,24.51,0.0,73.75,1.57,1.93,1.27,74.69,100.12
2014,1,3,5.62,0.55,27.9,30.62,25.28,0.02,76.44,1.28,1.58,0.92,56.0,100.2
2014,1,4,5.78,0.56,28.55,32.67,24.88,0.01,73.69,1.37,2.04,0.91,76.75,100.26
2014,1,5,3.86,0.38,28.44,32.07,25.51,2.2,73.25,1.45,1.93,1.13,90.31,100.32
2014,1,6,4.29,0.41,26.41,28.21,24.87,1.88,81.62,1.34,2.0,0.54,84.62,100.36
2014,1,7,1.91,0.19,26.58,30.53,24.05,5.73,80.94,1.26,1.69,0.83,80.06,100.32
2014,1,8,2.91,0.28,25.39,28.03,23.94,3.43,86.12,1.38,1.73,1.16,100.88,100.43
2014,1,9,4.97,0.48,25.85,29.29,23.57,6.95,84.31,1.09,1.62,0.56,72.94,100.41
2014,1,10,4.33,0.42,25.4,27.56,24.22,24.54,88.69,1.06,1.45,0.63,82.69,100.41
2014,1,11,3.96,0.38,25.34,27.98,23.21,23.55,89.19,1.08,1.42,0.12,98.31,100.44
2014,1,12,5.31,0.52,25.59,27.9,23.86,19.96,86.5,0.81,1.45,0.12,104.0,100.62
2014,1,13,2.98,0.29,24.8,26.54,23.4,11.82,90.88,1.5,1.96,0.99,95.5,100.63
2014,1,14,5.02,0.48,25.73,28.94,23.04,1.66,86.75,1.3,1.62,0.5,87.12,100.55
2014,1,15,5.14,0.49,26.3,29.28,23.9,2.6,87.56,1.26,1.51,0.68,90.69,100.45
2014,1,16,5.85,0.56,25.89,28.26,23.93,3.75,91.25,1.24,1.6,0.62,93.62,100.38
2014,1,17,4.67,0.45,26.23,28.62,24.57,3.48,90.38,1.3,1.62,0.65,99.75,100.38
2014,1,18,2.93,0.28,25.94,27.62,24.67,9.92,93.31,1.43,1.77,0.64,98.56,100.39
2014,1,19,2.75,0.27,25.29,26.19,24.63,3.62,90.81,1.14,1.98,0.1,44.38,100.47
2014,1,20,5.18,0.5,26.33,29.17,24.09,2.88,84.62,1.11,1.71,0.47,116.06,100.42
2014,1,21,4.78,0.46,26.72,30.06,23.94,0.64,85.0,1.34,1.73,0.81,82.19,100.37
2014,1,22,5.17,0.49,26.37,28.72,24.87,1.39,88.06,1.41,1.7,1.14,88.12,100.38
2014,1,23,5.31,0.51,26.69,29.8,24.18,2.85,86.12,1.39,1.77,0.78,84.12,100.39
2014,1,24,5.4,0.52,27.25,30.73,23.87,0.8,83.75,1.31,1.59,0.83,91.94,100.27
2014,1,25,5.59,0.53,26.63,28.93,24.76,7.25,87.75,1.3,1.55,0.89,72.38,100.27
2014,1,26,4.02,0.38,25.67,28.17,24.0,13.06,91.12,1.64,2.12,1.09,84.75,100.33
2014,1,27,4.63,0.44,25.92,28.54,24.16,13.08,91.44,1.42,1.64,1.12,97.88,100.34
2014,1,28,3.75,0.36,25.23,26.69,24.28,13.51,94.56,1.25,1.51,0.76,113.5,100.4
2014,1,29,4.12,0.39,25.74,28.41,23.9,2.02,88.88,1.42,1.94,0.73,80.31,100.35
2014,1,30,5.11,0.48,26.26,29.58,23.9,0.15,85.44,1.52,2.2,0.97,86.31,100.39
2014,1,31,4.54,0.43,26.44,29.69,23.42,2.77,85.75,1.4,1.72,1.06,93.62,100.29
2014,2,1,4.32,0.41,26.19,28.72,24.17,13.39,90.5,1.38,1.75,0.8,95.06,100.27
2014,2,2,5.03,0.48,26.18,28.86,24.37,3.23,89.12,1.28,1.6,0.79,63.81,100.25
2014,2,3,4.32,0.41,25.48,27.12,24.22,2.63,89.62,1.11,1.51,0.45,100.25,100.3
2014,2,4,4.66,0.45,25.87,28.79,23.61,3.75,87.81,1.19,1.73,0.65,110.88,100.28
2014,2,5,4.56,0.43,25.44,27.6,23.98,10.79,91.12,1.21,1.48,0.72,111.56,100.35
2014,2,6,5.12,0.48,25.99,28.66,23.4,3.13,84.62,0.81,1.47,0.08,117.31,100.41
2014,2,7,2.71,0.26,25.92,28.08,23.95,12.93,86.94,1.22,1.58,0.9,154.12,100.47
2014,2,8,5.12,0.48,25.42,28.48,22.3,12.03,89.06,1.37,1.84,0.86,83.69,100.41
2014,2,9,5.93,0.56,26.2,28.95,24.36,3.78,90.19,1.38,1.68,0.99,89.69,100.3
2014,2,10,2.77,0.26,26.34,28.91,24.31,13.86,90.25,1.35,1.67,0.79,96.44,100.34
2014,2,11,2.47,0.23,25.49,26.8,24.44,12.05,94.0,1.2,1.64,0.58,75.94,100.4
2014,2,12,3.89,0.37,25.51,27.56,24.21,4.57,92.25,1.33,1.52,0.88,91.69,100.36
2014,2,13,5.92,0.56,26.22,29.22,23.77,3.48,88.31,1.49,2.05,0.8,85.56,100.3
2014,2,14,2.87,0.27,25.84,27.62,24.54,15.63,93.0,1.07,1.54,0.14,99.12,100.43
2014,2,15,2.41,0.23,25.32,27.19,24.26,4.47,92.56,1.16,1.66,0.74,108.31,100.51
2014,2,16,4.54,0.43,25.44,27.41,23.74,2.49,90.94,1.07,1.52,0.29,62.62,100.46
2014,2,17,4.23,0.4,25.36,27.48,23.97,2.83,88.69,1.49,1.88,0.71,69.12,100.38
2014,2,18,4.03,0.38,26.19,29.19,23.58,5.6,89.12,1.27,1.83,0.73,83.81,100.3
2014,2,19,5.38,0.51,26.07,28.57,24.13,7.05,90.81,1.29,1.61,0.71,86.25,100.26
2014,2,20,3.41,0.32,26.24,28.79,24.38,14.03,91.62,1.38,1.68,0.69,90.5,100.26
2014,2,21,3.85,0.36,25.76,28.45,23.99,9.85,87.88,1.7,2.3,1.22,97.75,100.38
2014,2,22,2.35,0.22,26.29,29.4,23.65,2.77,86.88,1.52,1.96,1.28,93.5,100.35
2014,2,23,3.4,0.32,25.86,28.23,24.25,10.96,90.06,1.5,1.97,1.05,89.06,100.34
2014,2,24,4.49,0.42,25.72,28.3,23.97,12.25,91.56,1.34,1.81,0.8,95.94,100.32
2014,2,25,5.54,0.52,26.01,28.23,24.41,5.56,89.75,1.37,1.62,0.92,92.75,100.27
2014,2,26,1.65,0.16,25.05,26.37,24.08,12.16,93.25,1.11,1.51,0.61,89.81,100.42
2014,2,27,4.55,0.43,26.12,29.65,22.69,3.98,85.56,1.27,1.78,0.49,76.56,100.35
2014,2,28,5.63,0.53,25.75,27.2,24.66,0.15,90.0,1.32,1.6,0.69,75.06,100.37
2014,3,1,4.56,0.43,26.07,28.04,24.07,7.99,90.69,1.02,1.78,0.26,158.69,100.34
2014,3,2,2.75,0.26,25.73,27.38,24.62,5.15,91.88,0.99,1.41,0.44,94.19,100.28
2014,3,3,4.73,0.45,26.27,29.39,23.87,4.14,85.81,1.31,1.65,0.59,69.19,100.24
2014,3,4,4.12,0.39,25.66,27.35,24.28,16.99,92.5,1.15,1.83,0.47,91.88,100.38
2014,3,5,3.21,0.3,25.64,27.83,24.28,8.25,94.0,1.08,1.8,0.38,88.38,100.49
2014,3,6,4.19,0.4,25.56,28.08,23.89,4.6,91.56,1.3,1.65,0.69,95.25,100.51
2014,3,7,5.34,0.51,25.7,27.37,23.93,52.35,90.81,1.0,1.73,0.16,115.56,100.46
2014,3,8,1.64,0.16,24.86,26.23,23.75,16.25,94.56,1.27,1.66,0.65,108.94,100.55
2014,3,9,5.33,0.5,26.11,29.58,22.85,1.03,85.75,1.4,1.8,0.73,79.25,100.45
2014,3,10,5.76,0.55,26.91,29.68,24.8,0.57,87.19,1.41,1.93,0.61,95.62,100.37
2014,3,11,3.3,0.31,25.84,27.24,24.74,21.0,94.31,1.37,1.55,1.15,106.25,100.36
2014,3,12,1.76,0.16,25.63,27.7,24.19,8.31,92.44,1.34,1.52,0.89,94.88,100.38
2014,3,13,5.97,0.57,25.69,28.52,23.98,2.85,88.88,1.48,2.12,1.04,108.81,100.46
2014,3,14,2.92,0.27,26.36,29.12,23.94,2.99,89.75,1.2,1.6,0.46,114.81,100.41
2014,3,15,5.05,0.48,26.48,29.27,24.35,2.85,89.31,1.62,2.37,1.22,101.38,100.35
2014,3,16,5.36,0.51,25.92,28.28,23.93,0.41,89.38,1.23,1.73,0.65,108.38,100.32
2014,3,17,5.84,0.55,26.48,29.1,24.37,5.34,89.5,1.53,2.09,1.07,92.06,100.24
2014,3,18,5.69,0.54,26.34,29.16,24.25,13.56,89.56,1.53,2.17,1.07,85.25,100.33
2014,3,19,2.61,0.25,25.74,27.3,24.48,20.7,93.0,1.33,1.84,0.58,82.12,100.38
2014,3,20,3.09,0.3,26.26,28.46,24.84,21.23,92.44,1.39,1.74,0.52,84.5,100.29
2014,3,21,2.57,0.24,25.98,28.18,24.52,6.29,92.12,1.41,1.74,0.79,94.56,100.38
2014,3,22,3.33,0.32,25.67,27.26,24.62,9.57,94.31,1.2,1.6,0.57,98.19,100.52
2014,3,23,2.34,0.23,25.4,26.82,24.4,15.22,93.62,0.98,1.54,0.29,163.5,100.56
2014,3,24,3.55,0.34,25.5,27.8,23.87,19.85,91.56,1.05,1.49,0.45,161.0,100.59
2014,3,25,3.26,0.31,25.62,28.56,23.46,2.87,87.88,1.21,1.67,0.81,82.81,100.61
2014,3,26,4.37,0.42,25.8,28.54,23.69,17.15,90.62,1.16,1.52,0.64,117.5,100.62
2014,3,27,3.78,0.37,25.84,28.65,23.65,50.2,89.94,0.92,1.61,0.4,160.56,100.56
2014,3,28,3.2,0.31,25.39,27.34,24.02,6.67,87.81,1.05,1.53,0.38,140.31,100.5
2014,3,29,6.04,0.59,26.22,29.27,23.92,1.91,86.38,1.43,1.57,1.17,69.56,100.35
2014,3,30,6.07,0.59,26.33,28.59,24.6,6.34,90.44,1.48,1.98,0.87,79.25,100.28
2014,3,31,4.57,0.45,26.24,28.41,24.9,6.04,91.19,1.41,1.68,0.97,103.31,100.47
2014,4,1,1.95,0.19,25.33,26.17,24.37,20.96,94.94,1.04,1.55,0.33,181.88,100.62
2014,4,2,2.87,0.28,25.62,27.83,23.98,16.33,90.19,0.99,1.66,0.34,120.81,100.59
2014,4,3,6.18,0.6,25.94,28.35,23.8,1.33,89.06,1.28,1.87,0.53,68.31,100.44
2014,4,4,5.91,0.58,26.26,28.98,24.01,2.18,89.19,1.36,1.76,0.87,98.19,100.51
2014,4,5,5.51,0.54,26.5,28.99,24.58,2.29,89.94,1.29,1.78,0.77,93.56,100.53
2014,4,6,5.96,0.59,26.73,29.14,24.88,1.3,90.19,1.34,1.6,0.94,91.0,100.5
2014,4,7,5.36,0.52,26.8,29.38,24.53,2.27,89.25,1.29,1.7,0.62,88.44,100.42
2014,4,8,4.94,0.48,26.87,29.13,24.87,0.72,89.25,1.3,1.76,0.73,90.44,100.4
2014,4,9,3.66,0.36,25.94,27.38,24.9,4.84,92.19,1.21,1.48,0.87,90.38,100.52
2014,4,10,3.28,0.33,25.89,28.23,24.16,2.3,91.19,1.16,1.62,0.58,88.69,100.59
2014,4,11,5.41,0.54,26.43,29.24,24.05,1.98,87.69,1.31,1.54,0.62,94.19,100.54
2014,4,12,4.95,0.49,26.07,27.91,24.37,9.85,91.94,1.22,1.46,0.59,106.38,100.43
2014,4,13,5.54,0.55,26.01,27.8,24.73,8.87,92.69,1.17,1.7,0.39,100.94,100.39
2014,4,14,2.17,0.22,25.64,27.2,24.42,21.94,92.88,1.04,1.7,0.44,160.81,100.37
