-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 11/30/2022 
Location: Latitude  -4.253   Longitude -69.935 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 104.47 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT             CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_KT,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WD10M
2013,8,17,4.42,0.46,24.19,27.8,19.37,84.06,0.0,100.16,0.88,1.42,0.23,172.5
2013,8,18,6.11,0.64,25.34,29.43,21.01,87.19,0.17,100.02,0.95,1.58,0.21,202.06
2013,8,19,4.49,0.47,25.49,29.49,22.19,89.06,0.25,99.93,0.91,1.46,0.24,126.81
2013,8,20,2.67,0.27,25.67,28.92,22.34,90.88,12.89,99.92,0.83,1.41,0.17,96.25
2013,8,21,5.61,0.58,25.98,29.08,23.33,89.94,3.13,99.87,0.7,1.26,0.08,64.0
2013,8,22,4.08,0.42,25.14,27.49,22.99,91.88,0.79,99.75,0.73,1.37,0.17,213.12
2013,8,23,5.78,0.59,25.66,28.63,22.26,88.38,7.65,99.66,0.63,1.46,0.14,138.44
2013,8,24,4.14,0.42,25.43,27.76,23.81,92.62,19.93,99.85,0.53,1.32,0.15,108.31
2013,8,25,4.41,0.45,24.99,28.03,23.02,93.25,7.56,100.07,0.73,1.37,0.16,146.69
2013,8,26,3.92,0.4,24.46,27.98,21.94,90.94,3.66,100.14,0.62,1.02,0.27,214.44
2013,8,27,5.25,0.54,23.82,27.0,20.63,87.0,0.35,100.21,0.95,1.62,0.62,182.75
2013,8,28,6.66,0.68,22.11,26.05,18.43,82.38,0.0,100.37,0.97,1.55,0.53,173.75
2013,8,29,6.54,0.66,22.85,27.23,17.37,80.88,0.0,100.33,0.97,1.53,0.38,192.5
2013,8,30,5.16,0.52,24.44,28.31,20.27,79.06,0.0,100.19,0.69,1.37,0.09,276.19
2013,8,31,5.93,0.6,25.24,29.26,20.53,83.44,0.0,100.02,0.52,1.55,0.04,169.06
2013,9,1,5.69,0.58,26.02,29.9,22.22,84.5,0.0,99.9,0.78,1.46,0.08,193.69
2013,9,2,6.22,0.62,26.31,29.79,22.22,84.06,0.0,99.82,0.64,1.54,0.22,287.38
2013,9,3,6.36,0.64,25.91,29.38,23.01,90.19,0.0,99.79,0.86,1.66,0.05,23.94
2013,9,4,4.89,0.49,25.79,28.61,23.61,90.31,0.27,99.97,0.88,1.18,0.31,76.25
2013,9,5,3.91,0.39,24.95,27.74,22.93,90.31,0.39,100.1,0.79,1.27,0.3,168.56
2013,9,6,4.3,0.43,25.29,28.8,22.4,87.69,0.01,100.04,0.68,1.23,0.11,182.75
2013,9,7,4.7,0.47,25.92,29.44,22.53,87.25,0.05,99.97,0.82,1.39,0.23,69.69
2013,9,8,3.88,0.38,25.36,28.25,23.04,90.44,6.17,100.0,0.64,1.37,0.05,75.38
2013,9,9,5.22,0.52,24.23,26.03,22.73,95.69,15.16,100.13,0.8,1.37,0.1,104.38
2013,9,10,4.41,0.44,24.67,27.27,21.79,92.25,19.36,100.12,0.59,1.44,0.09,160.06
2013,9,11,4.33,0.43,25.39,29.05,22.22,88.25,4.71,99.94,0.68,1.33,0.1,210.56
2013,9,12,6.0,0.59,25.96,29.65,21.9,85.62,3.1,99.67,0.7,1.38,0.2,252.25
2013,9,13,6.73,0.66,26.51,30.35,23.01,87.31,1.69,99.52,0.88,1.56,0.3,57.81
2013,9,14,6.5,0.64,26.72,30.11,23.76,88.94,0.19,99.62,0.85,1.27,0.41,45.94
2013,9,15,2.79,0.27,25.84,27.9,23.81,92.25,5.05,99.79,0.73,1.3,0.08,138.19
2013,9,16,4.94,0.48,26.4,29.9,23.64,87.94,0.53,99.71,0.83,1.5,0.21,206.88
2013,9,17,5.33,0.52,26.69,30.07,24.09,88.19,5.27,99.63,0.79,1.41,0.12,176.5
2013,9,18,3.92,0.38,25.79,29.02,23.53,91.88,23.39,99.85,0.62,1.41,0.09,131.44
2013,9,19,2.14,0.21,25.44,29.19,22.18,87.25,0.03,100.06,0.77,1.24,0.23,202.31
2013,9,20,6.13,0.59,25.91,29.98,22.01,87.25,0.0,99.94,0.84,1.48,0.2,258.94
2013,9,21,6.25,0.61,26.33,30.32,22.45,87.81,0.01,99.75,0.8,1.56,0.2,215.75
2013,9,22,6.38,0.62,26.82,30.29,23.99,88.69,0.0,99.81,0.75,1.5,0.27,78.5
2013,9,23,4.4,0.43,26.72,29.4,23.69,89.94,9.02,99.94,0.73,1.43,0.27,80.44
2013,9,24,6.01,0.59,26.08,28.97,24.01,89.81,11.05,99.92,0.62,1.27,0.24,140.31
2013,9,25,4.74,0.46,25.52,28.61,22.83,88.81,0.07,99.88,0.91,1.35,0.28,173.62
2013,9,26,5.59,0.54,26.19,29.3,21.83,84.62,0.0,99.91,0.75,1.53,0.19,207.5
2013,9,27,3.9,0.38,26.45,30.18,22.86,86.81,2.09,99.85,0.69,1.43,0.05,145.75
2013,9,28,5.03,0.48,26.07,29.26,23.44,90.44,0.28,99.87,0.66,1.3,0.2,179.44
2013,9,29,4.07,0.39,24.91,26.79,23.22,95.06,5.96,99.92,0.66,1.25,0.15,199.94
2013,9,30,5.63,0.54,25.43,29.11,22.58,91.06,0.86,99.81,0.88,1.48,0.3,328.31
2013,10,1,5.76,0.55,25.3,28.02,22.59,93.19,2.95,99.76,0.87,1.4,0.31,144.38
2013,10,2,6.25,0.6,26.41,30.15,22.88,89.38,0.45,99.72,0.64,1.31,0.27,44.94
2013,10,3,5.03,0.48,26.4,29.42,23.76,88.25,0.04,99.81,0.75,1.34,0.26,62.12
2013,10,4,5.98,0.57,26.29,29.54,23.62,89.94,0.12,99.86,0.77,1.28,0.12,167.69
2013,10,5,4.4,0.42,25.92,28.27,24.1,90.62,3.14,99.9,0.6,1.1,0.18,254.0
2013,10,6,4.35,0.41,26.21,29.52,22.55,87.81,0.24,99.91,0.65,1.41,0.19,139.62
2013,10,7,5.07,0.48,26.24,29.16,24.12,90.31,5.07,99.94,0.61,1.12,0.17,94.69
2013,10,8,5.47,0.52,25.76,28.76,23.7,92.75,1.11,99.88,0.81,1.23,0.25,48.44
2013,10,9,4.48,0.43,25.39,28.09,23.5,92.31,11.33,99.83,0.71,1.27,0.16,283.06
2013,10,10,5.06,0.48,25.34,28.52,22.94,91.62,5.64,99.8,0.73,1.64,0.09,159.31
2013,10,11,4.24,0.41,25.47,29.33,22.37,89.31,3.31,99.72,0.7,1.61,0.08,61.12
2013,10,12,2.88,0.27,24.55,26.51,22.52,94.38,21.87,99.78,0.8,1.35,0.09,50.06
2013,10,13,4.21,0.4,24.93,27.25,22.75,92.81,11.9,99.71,0.64,1.16,0.16,116.19
2013,10,14,5.45,0.52,26.2,29.33,23.74,86.25,2.98,99.7,0.42,0.77,0.12,209.0
2013,10,15,4.1,0.39,25.85,28.65,23.47,88.5,20.18,99.78,0.55,1.39,0.05,213.25
2013,10,16,2.26,0.22,24.88,28.03,22.94,93.06,5.36,99.95,0.68,1.13,0.35,295.38
2013,10,17,4.69,0.45,25.28,29.3,22.08,87.31,0.34,99.87,0.74,1.38,0.25,286.94
2013,10,18,5.81,0.55,26.09,29.91,22.01,86.31,0.0,99.77,0.84,1.36,0.26,284.19
2013,10,19,4.73,0.45,25.4,27.59,23.27,93.56,12.01,99.76,0.77,1.41,0.1,177.31
2013,10,20,4.08,0.39,25.71,29.12,23.34,89.88,0.54,99.76,0.78,1.29,0.32,40.38
2013,10,21,6.27,0.59,25.77,28.85,22.91,90.31,0.48,99.76,0.79,1.41,0.23,38.81
2013,10,22,4.2,0.4,26.19,29.67,23.05,88.56,1.12,99.71,0.82,1.37,0.3,111.69
2013,10,23,2.71,0.26,25.22,27.28,23.7,94.12,20.91,99.71,0.66,1.27,0.16,208.31
2013,10,24,5.95,0.56,26.21,29.48,22.65,88.94,1.3,99.82,0.66,1.34,0.11,68.56
2013,10,25,5.91,0.56,26.53,29.4,23.55,88.44,0.32,99.87,0.72,1.14,0.14,123.75
2013,10,26,5.43,0.52,25.73,28.13,23.55,90.38,28.4,99.8,0.66,1.36,0.05,176.25
2013,10,27,3.47,0.33,25.81,28.73,23.23,90.31,6.7,99.74,0.66,1.3,0.03,241.62
2013,10,28,6.16,0.59,25.4,28.38,23.19,93.44,1.32,99.76,0.73,1.48,0.05,263.19
2013,10,29,5.44,0.52,25.53,29.14,22.56,90.75,2.34,99.7,0.67,1.44,0.04,156.31
2013,10,30,6.01,0.57,26.39,29.97,22.69,89.19,6.66,99.57,0.76,1.38,0.17,67.62
2013,10,31,2.6,0.25,25.38,27.2,23.76,94.5,2.83,99.56,0.55,1.12,0.18,135.94
2013,11,1,4.6,0.44,25.51,28.98,22.9,89.0,0.16,99.56,0.83,1.45,0.43,60.0
2013,11,2,6.24,0.59,26.41,29.3,23.45,87.5,25.9,99.64,0.81,1.16,0.25,54.75
2013,11,3,4.63,0.44,25.42,27.19,23.73,92.0,19.84,99.8,0.76,1.26,0.15,98.06
2013,11,4,4.97,0.48,25.37,28.73,22.69,88.19,0.0,99.78,0.69,1.17,0.23,113.5
2013,11,5,5.31,0.51,26.4,29.51,23.35,87.75,5.93,99.65,0.59,1.29,0.14,295.12
2013,11,6,1.09,0.1,25.9,28.88,23.14,92.19,15.37,99.62,0.7,1.26,0.22,292.88
2013,11,7,5.82,0.55,25.22,26.88,23.94,96.12,4.02,99.58,0.55,1.25,0.06,174.69
2013,11,8,4.25,0.41,24.5,25.29,23.56,96.62,93.08,99.69,0.62,0.86,0.26,38.44
2013,11,9,5.03,0.48,25.36,28.44,22.85,91.31,11.69,99.71,0.62,0.88,0.19,129.06
2013,11,10,5.25,0.5,25.43,27.91,22.48,93.38,14.26,99.63,0.62,1.54,0.03,78.5
2013,11,11,5.5,0.52,26.12,29.42,23.19,92.0,8.02,99.58,0.79,1.48,0.17,54.81
2013,11,12,3.86,0.37,26.02,28.71,24.23,92.5,6.81,99.62,0.63,1.16,0.2,62.5
2013,11,13,5.23,0.5,25.87,28.85,23.62,92.88,3.96,99.67,0.59,1.09,0.21,153.0
2013,11,14,5.09,0.48,25.83,28.91,23.4,89.75,1.54,99.72,0.56,1.22,0.12,183.38
2013,11,15,4.65,0.45,25.42,28.44,22.76,93.75,7.65,99.69,0.74,1.42,0.17,234.5
2013,11,16,5.22,0.5,25.91,28.86,23.39,92.12,44.48,99.62,0.7,1.34,0.13,121.19
2013,11,17,3.7,0.35,25.39,27.59,23.72,94.88,28.96,99.6,0.82,1.31,0.2,70.31
2013,11,18,3.14,0.3,25.11,27.64,23.07,93.75,3.11,99.45,0.62,1.2,0.25,116.25
2013,11,19,4.6,0.44,24.99,26.86,23.32,95.25,9.38,99.48,0.65,1.22,0.05,67.19
2013,11,20,6.0,0.58,25.49,27.51,23.38,95.19,14.9,99.64,0.7,1.41,0.22,68.38
2013,11,21,3.08,0.3,25.05,27.07,23.43,93.31,3.88,99.83,0.68,1.24,0.2,128.5
2013,11,22,5.2,0.5,24.87,28.2,22.65,90.19,1.45,99.76,0.8,1.18,0.48,62.56
2013,11,23,5.65,0.54,25.83,29.55,22.39,85.75,0.18,99.51,0.59,1.2,0.2,111.12
2013,11,24,5.4,0.52,26.01,29.45,22.64,89.06,1.75,99.51,0.77,1.45,0.19,133.19
2013,11,25,5.73,0.55,25.67,27.63,23.38,94.62,15.49,99.58,0.67,1.35,0.16,104.44
2013,11,26,3.44,0.33,25.04,27.19,23.55,95.69,3.59,99.55,0.63,1.44,0.16,106.31
2013,11,27,4.87,0.47,26.17,29.58,23.17,89.88,0.08,99.42,0.55,1.14,0.17,129.06
2013,11,28,6.23,0.6,26.05,28.9,23.51,90.88,0.41,99.48,0.75,1.34,0.23,26.25
2013,11,29,4.67,0.45,26.09,28.94,23.76,92.75,6.59,99.48,0.59,0.98,0.23,121.81
2013,11,30,1.65,0.16,25.34,27.74,23.69,93.38,3.92,99.59,0.66,1.06,0.09,198.38
2013,12,1,5.47,0.52,24.75,26.26,23.27,93.38,1.78,99.68,0.45,0.69,0.04,141.31
2013,12,2,3.84,0.37,25.52,28.81,22.09,90.62,1.12,99.7,0.67,1.35,0.05,108.31
2013,12,3,4.36,0.42,24.84,26.62,23.1,96.94,8.29,99.86,0.73,1.34,0.15,103.94
2013,12,4,4.5,0.43,25.89,29.01,22.87,88.75,2.61,99.9,0.48,0.84,0.16,108.0
2013,12,5,4.1,0.4,26.19,29.85,22.83,87.88,0.01,99.78,0.62,1.28,0.02,221.56
2013,12,6,5.93,0.57,26.01,28.87,23.74,90.81,0.0,99.68,0.66,1.27,0.1,186.44
2013,12,7,4.04,0.39,25.37,27.58,23.41,95.56,7.56,99.69,0.78,1.35,0.19,272.19
2013,12,8,5.29,0.51,25.39,28.46,22.98,93.5,7.36,99.73,0.6,1.24,0.22,143.5
2013,12,9,4.78,0.46,25.39,28.18,23.26,92.81,4.77,99.84,0.81,1.18,0.23,196.5
2013,12,10,6.35,0.61,26.19,29.64,22.57,89.06,1.74,99.88,0.8,1.45,0.16,300.25
2013,12,11,5.23,0.51,25.23,27.21,23.58,95.5,15.51,99.85,0.63,1.2,0.13,273.88
2013,12,12,6.12,0.59,26.23,29.62,23.65,88.44,1.77,99.72,0.7,1.48,0.12,208.81
2013,12,13,5.36,0.52,25.98,28.82,23.18,91.12,0.25,99.52,0.88,1.44,0.24,36.0
2013,12,14,5.38,0.52,26.01,28.51,23.59,92.31,7.62,99.55,0.79,1.29,0.27,33.56
2013,12,15,2.82,0.27,25.75,27.87,24.1,92.06,3.71,99.68,0.51,1.13,0.04,141.38
2013,12,16,3.39,0.33,25.76,28.41,23.71,91.56,3.81,99.68,0.54,0.93,0.29,276.06
2013,12,17,3.81,0.37,25.15,27.01,23.62,95.44,8.49,99.6,0.85,1.22,0.23,297.19
2013,12,18,4.24,0.41,25.8,28.77,23.45,94.62,7.08,99.55,0.68,1.06,0.38,130.81
2013,12,19,5.97,0.58,26.1,28.95,23.87,92.12,4.47,99.51,0.8,1.27,0.23,36.88
2013,12,20,2.64,0.26,25.97,28.56,23.81,93.69,2.68,99.48,0.72,1.38,0.23,125.44
2013,12,21,5.05,0.48,26.05,28.9,23.64,92.69,1.89,99.52,0.84,1.38,0.25,112.31
2013,12,22,4.69,0.45,26.43,29.31,23.71,92.12,6.61,99.58,0.78,1.34,0.19,251.94
2013,12,23,5.56,0.54,26.42,28.61,24.66,93.25,4.32,99.62,0.63,1.16,0.23,244.19
2013,12,24,5.26,0.51,25.75,27.44,23.93,96.75,24.83,99.54,0.7,1.34,0.26,67.5
2013,12,25,5.04,0.48,25.62,28.55,23.27,93.56,9.56,99.6,0.66,1.34,0.09,117.69
2013,12,26,5.37,0.52,25.87,28.2,23.96,93.12,9.47,99.77,0.53,1.01,0.06,167.88
2013,12,27,2.78,0.27,25.15,26.39,23.45,96.31,29.13,99.94,0.63,1.37,0.12,130.56
2013,12,28,5.09,0.49,26.24,29.51,23.19,86.69,1.71,99.8,0.53,1.27,0.12,106.5
2013,12,29,5.39,0.52,26.83,30.24,24.08,86.75,3.6,99.62,0.6,1.27,0.11,143.62
2013,12,30,2.78,0.27,26.03,28.41,24.22,94.88,22.19,99.59,0.7,1.26,0.14,77.31
2013,12,31,2.93,0.28,25.81,28.1,23.98,94.62,5.86,99.67,0.59,0.75,0.3,122.44
2014,1,1,5.26,0.51,25.94,29.45,22.95,90.25,0.63,99.63,0.83,1.25,0.46,54.56
2014,1,2,4.13,0.4,26.4,29.55,23.48,90.69,10.15,99.55,0.68,1.28,0.22,96.56
2014,1,3,5.47,0.52,25.47,27.63,23.8,93.5,2.63,99.6,0.73,1.24,0.36,52.94
2014,1,4,4.49,0.43,25.7,28.8,22.52,93.31,9.56,99.72,0.79,1.55,0.24,90.56
2014,1,5,4.79,0.46,25.15,27.08,23.66,95.56,55.01,99.81,0.64,1.0,0.15,110.25
2014,1,6,4.59,0.44,25.05,27.39,23.29,93.5,26.32,99.78,0.61,1.01,0.2,39.06
2014,1,7,4.41,0.42,24.44,26.41,22.97,94.81,13.03,99.77,0.72,1.29,0.23,159.12
2014,1,8,4.25,0.41,24.88,27.87,22.69,92.56,7.88,99.76,0.73,1.19,0.34,51.81
2014,1,9,3.71,0.35,24.87,27.57,22.86,91.94,0.26,99.78,0.59,1.14,0.09,99.75
2014,1,10,4.36,0.41,25.23,27.87,23.26,90.75,2.83,99.7,0.73,0.97,0.36,54.25
2014,1,11,1.84,0.18,24.14,25.46,22.76,96.25,13.73,99.85,0.75,1.27,0.21,75.69
2014,1,12,4.16,0.4,25.33,28.3,22.76,92.0,22.22,99.93,0.66,1.23,0.15,98.44
2014,1,13,2.13,0.2,24.72,26.57,23.12,96.56,21.18,99.95,0.59,0.95,0.2,91.88
2014,1,14,4.02,0.38,25.53,29.26,22.41,90.19,6.28,99.86,0.62,1.13,0.15,95.62
2014,1,15,4.36,0.41,25.77,28.98,23.36,88.5,0.09,99.81,0.84,1.3,0.38,49.69
2014,1,16,5.43,0.52,26.04,29.22,22.58,90.56,9.07,99.71,0.79,1.09,0.34,83.25
2014,1,17,4.09,0.39,25.39,27.26,24.07,95.88,44.6,99.79,0.83,1.2,0.3,132.44
2014,1,18,5.3,0.51,25.41,27.44,23.55,94.06,32.04,99.87,0.61,1.08,0.16,154.12
2014,1,19,3.97,0.38,25.55,28.3,23.35,93.0,15.54,99.92,0.65,1.27,0.16,87.88
2014,1,20,3.56,0.34,25.17,27.3,23.52,94.12,5.4,99.84,0.7,1.24,0.12,142.81
2014,1,21,5.43,0.52,26.26,29.14,24.04,87.94,0.55,99.69,0.62,1.27,0.16,135.94
2014,1,22,6.03,0.57,26.42,29.74,23.33,90.31,0.06,99.64,0.88,1.4,0.38,42.56
2014,1,23,7.13,0.68,26.46,28.98,24.23,89.88,0.4,99.72,0.73,1.21,0.2,50.38
2014,1,24,5.52,0.52,26.35,28.64,24.59,88.81,0.48,99.69,0.66,1.27,0.11,267.19
2014,1,25,4.98,0.47,25.84,28.35,23.44,91.31,0.04,99.59,0.75,1.33,0.09,51.44
2014,1,26,5.53,0.52,26.36,29.22,23.65,90.75,0.32,99.56,0.69,0.92,0.28,37.31
2014,1,27,4.92,0.47,25.65,27.83,23.9,94.06,40.42,99.66,0.64,1.2,0.02,106.69
2014,1,28,3.42,0.32,25.47,28.51,23.48,94.56,13.67,99.7,0.74,1.02,0.3,128.12
2014,1,29,6.36,0.6,25.92,29.55,23.14,91.25,11.29,99.6,0.73,1.3,0.39,60.12
2014,1,30,2.08,0.2,25.82,28.3,23.77,94.44,26.93,99.64,0.69,1.02,0.35,67.38
2014,1,31,3.11,0.3,25.12,27.15,23.1,94.75,11.88,99.68,0.75,1.26,0.09,114.44
2014,2,1,4.69,0.45,25.45,27.93,22.9,92.62,36.23,99.63,0.8,1.28,0.16,89.62
2014,2,2,3.32,0.31,25.12,27.09,23.54,95.44,52.41,99.63,0.74,1.25,0.23,96.0
2014,2,3,4.86,0.46,25.41,28.37,23.01,92.12,3.8,99.59,0.77,1.24,0.36,53.12
2014,2,4,4.65,0.44,25.62,27.94,23.31,92.12,22.13,99.58,0.77,1.2,0.25,77.81
2014,2,5,5.05,0.48,24.48,25.85,23.26,96.94,47.44,99.73,0.7,1.26,0.1,141.62
2014,2,6,2.27,0.21,24.19,26.17,22.83,94.38,7.84,99.82,0.54,0.85,0.23,142.62
2014,2,7,5.69,0.54,25.41,28.95,22.18,90.94,2.67,99.76,0.73,1.25,0.36,72.62
2014,2,8,4.56,0.43,26.23,29.74,22.73,89.75,2.09,99.66,0.75,1.27,0.4,60.81
2014,2,9,4.06,0.38,25.93,28.87,24.04,91.56,3.38,99.65,0.66,1.2,0.36,48.81
2014,2,10,1.96,0.19,25.23,27.22,23.73,95.31,10.43,99.74,0.62,1.18,0.16,105.5
2014,2,11,4.85,0.45,25.52,28.48,23.22,93.44,8.05,99.73,0.62,0.94,0.3,85.25
2014,2,12,5.1,0.48,25.65,28.85,23.3,91.88,4.2,99.67,0.68,1.16,0.2,88.81
2014,2,13,5.2,0.49,26.07,29.17,23.29,92.12,25.74,99.65,0.66,1.14,0.28,64.19
2014,2,14,2.97,0.28,26.06,29.16,23.78,91.25,4.87,99.78,0.7,0.87,0.44,69.75
2014,2,15,5.18,0.48,26.63,30.15,23.25,87.44,4.66,99.8,0.73,1.18,0.29,87.31
2014,2,16,2.25,0.21,25.65,27.76,23.74,93.69,49.95,99.74,0.68,1.23,0.13,124.81
2014,2,17,4.89,0.46,26.4,29.87,23.9,87.25,3.66,99.66,0.55,1.16,0.12,145.0
2014,2,18,4.12,0.39,25.95,28.8,23.48,91.06,0.01,99.61,0.71,0.99,0.25,66.69
2014,2,19,5.37,0.5,26.14,29.08,23.71,92.06,3.51,99.54,0.63,0.99,0.25,166.19
2014,2,20,4.83,0.45,25.98,28.66,24.05,93.38,1.46,99.55,0.77,1.33,0.17,93.62
2014,2,21,3.8,0.36,26.24,29.26,23.58,89.12,0.64,99.63,0.63,1.49,0.08,93.56
2014,2,22,5.04,0.48,25.68,28.06,24.17,93.44,18.86,99.68,0.75,1.3,0.18,110.88
2014,2,23,3.78,0.35,25.27,27.89,23.3,95.12,22.59,99.69,0.95,1.31,0.36,76.81
2014,2,24,4.28,0.4,25.42,27.58,23.08,92.75,9.68,99.71,0.7,1.31,0.15,132.44
2014,2,25,2.46,0.23,25.08,27.37,23.21,95.06,20.4,99.68,0.88,1.3,0.18,136.75
2014,2,26,3.75,0.35,25.47,28.51,23.12,93.81,9.39,99.72,0.7,1.03,0.35,87.81
2014,2,27,6.61,0.62,25.65,28.18,23.1,92.44,21.1,99.74,0.74,1.34,0.11,113.62
2014,2,28,5.02,0.47,25.43,27.52,23.58,93.75,28.11,99.79,0.7,1.3,0.16,121.69
2014,3,1,4.47,0.42,25.74,28.83,23.56,90.25,7.1,99.74,0.71,1.05,0.36,61.12
2014,3,2,4.66,0.44,25.95,28.79,23.83,91.5,6.1,99.56,0.73,1.07,0.25,54.38
2014,3,3,2.13,0.2,25.24,27.58,23.84,94.44,4.52,99.61,0.65,0.84,0.35,45.19
2014,3,4,3.87,0.37,25.4,28.01,23.27,92.38,15.72,99.74,0.62,0.96,0.19,68.75
2014,3,5,4.69,0.45,25.44,28.2,22.98,92.56,9.77,99.87,0.72,1.22,0.17,147.94
2014,3,6,2.79,0.27,24.98,27.33,23.05,94.81,6.93,99.89,0.74,1.24,0.19,153.25
2014,3,7,4.51,0.42,25.65,28.42,23.2,90.5,0.69,99.81,0.72,1.27,0.15,92.31
2014,3,8,5.4,0.51,26.17,29.18,23.49,88.88,0.28,99.83,0.64,1.1,0.12,127.06
2014,3,9,4.41,0.41,25.62,28.72,23.18,92.12,2.61,99.84,0.73,1.23,0.27,157.06
2014,3,10,2.93,0.27,26.07,29.19,23.71,92.31,26.16,99.72,0.62,1.17,0.19,118.81
2014,3,11,5.63,0.53,25.88,28.84,23.71,91.19,1.91,99.64,0.76,1.32,0.24,57.5
2014,3,12,4.71,0.45,26.37,29.35,23.41,91.44,35.5,99.64,0.77,1.23,0.13,109.31
2014,3,13,2.33,0.22,25.36,27.18,23.86,94.5,30.44,99.83,0.64,1.0,0.2,108.75
2014,3,14,4.97,0.47,25.35,28.07,22.75,91.12,1.57,99.8,0.8,1.45,0.12,118.88
2014,3,15,5.39,0.52,25.91,29.12,23.15,91.69,4.7,99.63,0.8,1.25,0.41,60.69
2014,3,16,4.57,0.44,25.35,27.72,23.79,93.44,1.35,99.65,0.82,1.2,0.12,83.31
2014,3,17,4.71,0.45,26.3,29.74,23.28,89.62,7.56,99.57,0.66,1.1,0.35,92.38
2014,3,18,3.37,0.32,25.65,27.35,23.86,95.0,17.53,99.74,0.57,1.15,0.2,99.31
2014,3,19,4.64,0.45,25.15,27.07,23.68,95.81,27.75,99.77,0.76,1.26,0.02,127.94
2014,3,20,4.41,0.42,25.53,28.12,23.48,95.62,21.03,99.67,0.61,1.1,0.34,133.62
2014,3,21,3.75,0.36,25.83,28.91,22.98,91.75,11.1,99.77,0.73,1.23,0.17,98.56
2014,3,22,2.43,0.23,24.58,25.59,23.39,96.88,12.12,100.02,0.74,1.22,0.12,135.88
2014,3,23,3.27,0.31,24.37,26.56,22.82,94.94,7.41,100.1,0.82,1.27,0.29,148.31
2014,3,24,5.24,0.51,25.45,28.83,21.96,88.88,1.43,99.94,0.76,1.48,0.19,139.06
2014,3,25,5.87,0.56,25.64,28.8,23.09,89.88,1.66,99.97,0.72,1.15,0.1,60.88
2014,3,26,2.61,0.25,25.36,28.23,23.1,92.75,21.79,100.05,0.7,1.33,0.04,115.38
2014,3,27,5.32,0.52,25.55,28.64,23.43,90.06,3.31,99.98,0.66,1.38,0.2,112.12
2014,3,28,5.5,0.53,25.98,29.42,23.14,89.81,5.35,99.75,0.69,1.4,0.19,95.06
2014,3,29,5.52,0.54,25.94,28.9,23.28,92.88,11.27,99.62,0.73,1.28,0.18,66.44
2014,3,30,4.12,0.4,25.55,26.97,24.13,97.25,28.69,99.6,0.53,1.32,0.12,140.06
2014,3,31,3.47,0.34,25.3,27.69,23.62,95.25,6.07,99.82,0.66,0.84,0.36,122.38
2014,4,1,6.06,0.59,25.81,29.29,23.31,90.81,0.84,99.96,0.7,0.98,0.21,96.12
2014,4,2,5.21,0.51,26.13,29.3,22.89,87.62,3.03,99.98,0.49,0.75,0.1,130.75
2014,4,3,5.99,0.59,26.12,28.38,24.12,89.38,3.75,99.85,0.3,0.71,0.01,178.62
2014,4,4,3.88,0.38,25.4,27.97,23.27,93.75,4.49,99.89,0.6,1.18,0.09,198.31
2014,4,5,5.08,0.5,25.79,28.1,23.37,92.75,10.95,99.94,0.62,1.26,0.16,107.81
2014,4,6,3.85,0.38,26.58,29.41,24.18,89.19,3.07,99.89,0.56,0.96,0.27,99.75
2014,4,7,5.95,0.59,26.32,28.87,24.05,90.81,14.04,99.85,0.76,1.16,0.3,162.88
2014,4,8,4.76,0.47,25.89,27.65,24.6,91.62,8.27,99.87,0.52,0.98,0.02,120.94
2014,4,9,3.98,0.4,25.69,27.5,23.77,92.12,8.62,99.97,0.58,1.07,0.14,105.94
2014,4,10,4.79,0.48,25.76,29.05,23.15,88.31,1.23,99.98,0.54,1.31,0.09,135.56
2014,4,11,5.4,0.54,25.51,28.28,22.35,91.69,10.48,99.91,0.62,1.23,0.09,104.38
2014,4,12,6.58,0.66,26.48,29.7,23.74,86.81,2.88,99.79,0.59,1.06,0.1,94.31
2014,4,13,2.98,0.3,25.14,27.4,23.16,94.62,8.91,99.84,0.7,1.14,0.21,153.44
2014,4,14,4.79,0.48,25.12,28.14,22.95,92.62,6.98,99.83,0.8,1.16,0.23,158.94
