-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 11/30/2022 
Location: Latitude  0.13   Longitude -67.089 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 98.27 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT             CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_KT,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WD10M
2013,8,17,3.35,0.34,24.4,27.78,21.4,89.81,0.04,100.16,0.84,1.18,0.3,181.5
2013,8,18,2.87,0.29,24.8,27.66,21.94,89.31,0.16,100.11,0.73,1.11,0.23,205.62
2013,8,19,4.18,0.42,25.4,28.28,22.55,87.19,0.24,100.03,0.66,0.98,0.18,137.19
2013,8,20,4.73,0.48,25.78,28.8,22.62,90.69,25.7,99.97,0.76,1.25,0.2,147.5
2013,8,21,4.58,0.46,26.09,29.3,23.26,90.25,19.25,99.92,0.57,1.2,0.13,132.56
2013,8,22,5.49,0.55,25.51,28.38,23.3,92.69,1.55,99.8,0.75,1.16,0.4,145.81
2013,8,23,4.64,0.46,25.69,28.51,23.08,90.0,7.95,99.72,0.73,1.21,0.3,129.69
2013,8,24,5.06,0.51,25.9,28.25,23.61,89.94,6.41,99.87,0.47,0.99,0.12,171.44
2013,8,25,4.83,0.48,24.94,27.23,23.04,92.88,10.64,100.07,0.7,1.44,0.11,172.81
2013,8,26,5.55,0.55,24.95,28.52,22.19,90.19,16.45,100.12,0.72,1.24,0.21,192.19
2013,8,27,3.33,0.33,24.68,27.23,22.73,93.44,16.58,100.15,0.88,1.32,0.27,205.75
2013,8,28,2.85,0.28,24.26,27.58,21.98,91.44,6.72,100.3,0.86,1.21,0.5,174.56
2013,8,29,2.79,0.27,23.73,26.76,21.1,90.94,3.35,100.35,0.72,0.95,0.52,182.75
2013,8,30,3.96,0.39,24.3,28.12,21.03,87.81,0.22,100.23,0.8,1.2,0.21,176.19
2013,8,31,5.21,0.52,25.32,28.61,22.4,89.5,10.11,100.06,0.83,1.12,0.31,151.12
2013,9,1,4.89,0.48,26.21,29.24,23.56,85.69,6.74,99.96,0.54,0.82,0.1,149.0
2013,9,2,4.14,0.41,25.58,27.99,22.83,87.38,12.06,99.92,0.54,1.3,0.04,210.44
2013,9,3,6.77,0.66,25.75,29.65,21.99,89.19,2.08,99.88,0.88,1.34,0.46,118.19
2013,9,4,5.47,0.54,25.18,27.95,22.7,92.75,8.32,100.04,0.89,1.16,0.45,122.25
2013,9,5,3.1,0.3,24.66,27.19,23.25,92.44,8.78,100.16,0.59,1.05,0.2,208.75
2013,9,6,4.97,0.48,25.35,28.86,22.48,89.25,0.26,100.1,0.63,1.12,0.25,196.75
2013,9,7,5.46,0.53,25.94,28.89,22.4,89.38,10.02,100.02,0.58,1.3,0.06,141.62
2013,9,8,3.83,0.38,25.4,27.94,23.15,90.69,3.64,100.06,0.63,1.33,0.05,175.25
2013,9,9,5.97,0.59,25.12,28.24,22.84,88.56,0.25,100.14,0.76,1.26,0.16,176.5
2013,9,10,3.49,0.34,24.98,27.54,21.68,89.44,1.66,100.13,0.67,1.2,0.03,166.44
2013,9,11,5.24,0.51,25.23,28.38,22.84,89.94,0.44,99.99,0.7,1.17,0.31,247.62
2013,9,12,5.97,0.59,25.76,29.7,21.76,89.25,1.86,99.73,0.87,1.44,0.31,214.94
2013,9,13,3.81,0.38,26.12,29.73,22.92,90.62,10.43,99.64,0.79,1.12,0.36,115.06
2013,9,14,5.85,0.57,26.07,29.42,23.55,88.69,0.17,99.71,0.92,1.39,0.61,103.31
2013,9,15,5.44,0.53,26.36,30.08,22.97,89.12,0.0,99.84,0.77,1.05,0.41,101.81
2013,9,16,4.38,0.42,26.4,28.82,23.98,90.38,3.32,99.77,0.6,1.09,0.05,146.69
2013,9,17,4.88,0.48,26.19,28.68,23.83,91.5,0.09,99.71,0.69,1.24,0.05,161.06
2013,9,18,4.38,0.42,25.95,28.62,23.46,91.5,1.89,99.86,0.8,1.32,0.27,187.31
2013,9,19,3.34,0.32,25.71,28.82,23.26,93.0,8.41,100.02,0.83,1.23,0.41,203.5
2013,9,20,4.22,0.41,25.48,27.97,23.65,92.69,1.9,99.98,0.79,1.2,0.18,232.81
2013,9,21,2.67,0.26,25.28,27.27,23.19,93.5,11.68,99.87,0.66,1.19,0.2,237.75
2013,9,22,5.45,0.53,25.77,29.44,22.9,92.0,2.22,99.9,0.84,1.34,0.31,81.94
2013,9,23,5.97,0.58,26.01,29.22,23.03,91.75,0.53,99.99,0.98,1.3,0.41,111.19
2013,9,24,6.41,0.62,26.35,29.19,23.71,91.94,13.36,99.94,0.85,1.22,0.26,131.31
2013,9,25,2.7,0.26,25.98,27.88,23.98,92.75,13.95,99.91,0.59,1.2,0.05,162.94
2013,9,26,5.49,0.53,25.55,28.44,22.96,88.81,1.73,99.96,0.75,1.12,0.23,176.81
2013,9,27,6.07,0.59,26.19,29.24,23.68,86.88,0.64,99.96,0.48,1.05,0.09,251.56
2013,9,28,5.68,0.55,25.82,28.98,22.93,91.25,2.07,99.93,0.7,1.36,0.03,203.25
2013,9,29,4.56,0.44,25.89,28.58,23.76,90.31,1.26,99.96,0.6,1.04,0.18,198.12
2013,9,30,5.11,0.49,25.9,29.19,23.01,88.88,2.04,99.9,0.57,1.27,0.01,205.0
2013,10,1,4.43,0.43,24.83,26.98,22.86,90.44,0.39,99.89,0.73,1.25,0.31,249.56
2013,10,2,6.08,0.59,25.69,29.15,22.05,87.81,0.21,99.83,0.67,1.2,0.2,96.88
2013,10,3,6.21,0.6,25.78,28.4,23.19,91.5,0.04,99.88,0.68,1.31,0.3,116.31
2013,10,4,5.1,0.49,25.78,28.08,23.82,91.94,1.65,99.93,0.7,1.2,0.16,183.81
2013,10,5,5.19,0.5,26.33,29.63,23.33,86.94,3.36,99.95,0.54,1.1,0.03,145.81
2013,10,6,5.97,0.58,26.21,29.26,23.78,89.5,1.41,99.95,0.61,1.09,0.15,116.88
2013,10,7,5.69,0.55,25.99,28.76,23.14,91.81,0.91,99.99,0.8,1.41,0.27,189.06
2013,10,8,5.62,0.55,25.74,27.82,24.38,93.56,8.68,99.95,0.72,1.17,0.28,151.69
2013,10,9,5.39,0.52,25.44,27.34,24.13,93.12,2.8,99.88,0.5,1.24,0.09,156.25
2013,10,10,3.07,0.3,25.9,29.05,23.12,89.12,1.97,99.83,0.59,1.3,0.04,167.94
2013,10,11,5.39,0.52,25.87,29.22,22.97,89.12,1.66,99.8,0.68,1.03,0.05,152.31
2013,10,12,3.48,0.34,25.4,27.77,23.26,89.75,1.25,99.85,0.49,1.02,0.17,120.88
2013,10,13,5.62,0.55,25.9,29.62,22.69,88.56,2.81,99.73,0.67,1.09,0.3,150.62
2013,10,14,5.72,0.55,26.17,30.04,22.57,90.69,11.24,99.73,0.79,1.3,0.45,211.69
2013,10,15,5.59,0.54,26.37,29.37,23.47,89.44,5.53,99.81,0.65,1.28,0.09,143.69
2013,10,16,3.11,0.3,25.33,27.59,23.49,93.38,3.89,99.94,0.88,1.3,0.38,238.94
2013,10,17,4.85,0.47,24.89,27.98,22.74,92.19,1.54,99.95,0.77,1.37,0.27,254.38
2013,10,18,6.34,0.62,25.78,29.9,21.83,88.06,3.6,99.83,0.62,1.37,0.09,243.81
2013,10,19,2.4,0.23,25.48,27.75,23.73,93.5,0.69,99.85,0.69,1.23,0.25,97.62
2013,10,20,6.21,0.6,26.45,29.8,23.3,86.38,0.0,99.85,0.67,1.23,0.22,148.81
2013,10,21,5.12,0.5,26.33,29.38,23.58,88.88,7.24,99.81,0.7,1.21,0.22,144.19
2013,10,22,5.85,0.57,26.02,29.03,23.67,90.19,4.24,99.78,0.7,1.17,0.09,183.12
2013,10,23,5.02,0.49,25.74,28.36,23.95,91.5,1.0,99.81,0.56,1.12,0.13,256.19
2013,10,24,5.99,0.59,26.18,28.73,23.51,90.25,0.03,99.84,0.52,1.11,0.09,200.75
2013,10,25,6.29,0.62,26.47,29.4,23.87,90.38,0.33,99.89,0.82,1.31,0.37,131.06
2013,10,26,5.98,0.59,26.19,29.21,23.42,91.06,0.4,99.83,0.87,1.43,0.32,189.69
2013,10,27,5.7,0.55,25.6,27.43,24.23,93.81,0.06,99.77,0.69,1.23,0.3,244.31
2013,10,28,2.67,0.26,25.6,28.15,23.52,91.81,0.33,99.82,0.62,1.16,0.05,220.19
2013,10,29,5.82,0.57,24.33,26.7,22.24,88.5,0.02,99.84,0.48,0.76,0.06,142.25
2013,10,30,5.56,0.55,25.62,29.72,20.58,85.62,1.25,99.68,0.65,1.48,0.16,146.69
2013,10,31,3.17,0.31,25.48,27.58,23.43,94.19,17.37,99.64,0.46,0.85,0.12,212.75
2013,11,1,5.88,0.58,25.08,27.74,22.55,93.0,4.9,99.67,0.84,1.28,0.26,100.31
2013,11,2,6.23,0.61,25.4,28.39,22.85,91.56,0.07,99.73,0.81,1.26,0.29,124.31
2013,11,3,4.04,0.4,25.73,29.11,23.43,91.69,9.22,99.77,0.67,1.18,0.08,168.0
2013,11,4,1.7,0.16,24.49,25.92,23.56,98.25,16.98,99.85,0.55,0.88,0.11,201.75
2013,11,5,5.2,0.52,25.66,29.29,21.87,87.38,0.29,99.74,0.62,1.35,0.02,191.31
2013,11,6,6.03,0.59,25.4,27.92,22.78,93.12,12.6,99.74,0.66,1.18,0.18,85.12
2013,11,7,4.76,0.47,25.64,28.68,23.04,92.94,11.79,99.71,0.61,0.98,0.28,101.81
2013,11,8,2.62,0.26,24.8,26.6,23.5,97.0,17.78,99.8,0.71,0.98,0.23,100.0
2013,11,9,5.65,0.56,24.8,27.55,22.42,90.81,1.15,99.81,0.49,0.92,0.2,162.25
2013,11,10,4.93,0.49,26.03,29.27,23.02,89.19,0.9,99.71,0.65,1.24,0.3,154.38
2013,11,11,6.33,0.63,26.2,29.37,23.26,90.06,1.44,99.68,0.67,1.27,0.09,209.75
2013,11,12,3.12,0.31,26.12,29.31,23.59,92.62,1.21,99.64,0.8,1.38,0.26,124.69
2013,11,13,4.75,0.48,25.4,27.4,23.71,95.94,12.75,99.71,0.7,1.12,0.31,148.19
2013,11,14,4.53,0.45,25.51,28.48,23.44,92.06,6.32,99.79,0.61,0.96,0.2,124.44
2013,11,15,3.25,0.33,25.79,28.97,23.03,90.62,10.29,99.75,0.44,0.98,0.09,151.25
2013,11,16,5.43,0.54,26.3,29.47,23.58,91.75,1.64,99.67,0.79,1.34,0.32,101.19
2013,11,17,4.76,0.48,25.96,28.36,23.66,91.94,1.49,99.64,0.74,1.3,0.19,114.94
2013,11,18,4.32,0.43,25.59,27.84,23.36,94.5,14.47,99.51,0.73,1.32,0.23,112.62
2013,11,19,6.23,0.62,25.4,27.79,23.8,94.38,2.84,99.57,0.66,1.3,0.16,74.5
2013,11,20,6.08,0.61,25.76,28.8,23.16,90.44,0.0,99.7,0.84,1.38,0.19,91.44
2013,11,21,4.48,0.45,25.71,28.65,23.04,91.56,0.86,99.8,0.79,1.22,0.44,144.56
2013,11,22,3.67,0.37,24.81,27.55,22.64,91.38,0.32,99.83,0.83,1.16,0.45,185.06
2013,11,23,5.68,0.57,25.52,29.19,22.19,86.38,0.0,99.61,0.66,1.27,0.19,155.5
2013,11,24,4.69,0.47,26.37,30.1,22.41,86.69,0.0,99.59,0.69,1.43,0.21,84.12
2013,11,25,5.33,0.54,25.8,28.23,23.73,93.31,1.02,99.65,0.66,1.27,0.09,112.81
2013,11,26,1.56,0.16,25.32,27.32,23.79,95.0,5.1,99.68,0.73,1.26,0.4,132.75
2013,11,27,5.96,0.6,26.07,29.52,22.7,89.12,0.25,99.52,0.59,1.23,0.2,169.25
2013,11,28,5.97,0.6,26.64,29.38,23.73,88.44,10.79,99.57,0.57,1.02,0.25,69.38
2013,11,29,4.91,0.5,25.26,26.52,24.1,95.62,10.54,99.63,0.62,0.88,0.26,53.31
2013,11,30,3.59,0.37,24.62,26.53,23.0,95.88,7.11,99.69,0.77,1.3,0.23,115.81
2013,12,1,4.07,0.41,24.97,27.62,22.74,94.25,5.61,99.71,0.72,1.05,0.41,108.88
2013,12,2,4.46,0.45,25.28,28.18,22.94,89.19,0.38,99.74,0.78,1.23,0.39,107.94
2013,12,3,3.24,0.33,25.37,27.85,22.91,91.56,0.16,99.91,0.59,1.21,0.02,143.62
2013,12,4,5.87,0.59,26.32,29.28,23.55,88.31,0.19,99.9,0.6,1.2,0.08,169.75
2013,12,5,2.32,0.23,25.54,27.37,23.01,92.25,3.83,99.86,0.61,1.25,0.16,216.5
2013,12,6,5.75,0.59,25.69,28.78,22.73,92.38,3.22,99.74,0.77,1.23,0.23,202.5
2013,12,7,4.57,0.47,25.78,28.43,23.26,91.44,1.01,99.75,0.76,1.34,0.22,160.69
2013,12,8,5.32,0.54,26.04,29.23,23.51,91.44,2.04,99.75,0.6,1.2,0.02,211.75
2013,12,9,5.98,0.61,25.69,28.1,23.65,89.19,2.56,99.86,0.58,1.09,0.03,103.81
2013,12,10,5.41,0.55,25.9,28.82,22.79,91.06,2.01,99.88,0.55,1.28,0.07,211.31
2013,12,11,2.93,0.3,26.37,29.45,23.42,91.12,16.47,99.86,0.66,1.24,0.09,174.12
2013,12,12,5.12,0.52,25.58,27.88,23.35,92.5,2.07,99.81,0.7,1.35,0.15,142.94
2013,12,13,5.49,0.56,26.15,29.41,23.05,90.06,0.01,99.62,0.8,1.26,0.23,85.38
2013,12,14,5.81,0.59,26.29,28.5,23.94,92.31,4.74,99.61,0.61,1.17,0.11,79.06
2013,12,15,4.95,0.51,26.14,27.79,24.61,93.19,14.05,99.69,0.6,1.16,0.05,122.56
2013,12,16,4.66,0.48,25.86,28.12,24.18,92.38,7.83,99.72,0.65,1.19,0.05,202.75
2013,12,17,4.76,0.48,26.01,29.01,22.94,92.44,3.27,99.65,0.8,1.45,0.22,253.75
2013,12,18,2.52,0.26,25.31,26.44,24.32,97.0,15.82,99.64,0.6,1.02,0.27,163.31
2013,12,19,4.71,0.48,25.73,28.01,24.04,92.25,3.73,99.58,0.55,0.95,0.09,70.69
2013,12,20,4.76,0.48,25.95,28.15,24.07,90.44,0.62,99.57,0.62,1.09,0.16,82.62
2013,12,21,4.64,0.48,26.58,30.17,23.11,88.06,0.31,99.6,0.58,1.2,0.02,185.88
2013,12,22,3.83,0.39,26.58,29.39,24.53,87.81,0.03,99.68,0.55,0.97,0.19,239.81
2013,12,23,5.93,0.6,26.78,29.73,23.7,89.62,0.52,99.69,0.54,1.13,0.05,127.06
2013,12,24,5.45,0.55,25.83,27.15,24.45,93.38,0.9,99.63,0.46,1.12,0.05,155.38
2013,12,25,5.21,0.53,25.94,29.15,23.26,91.81,0.32,99.65,0.76,1.19,0.29,129.56
2013,12,26,4.6,0.47,25.88,27.82,23.62,93.12,1.12,99.81,0.54,1.16,0.02,112.94
2013,12,27,3.88,0.4,25.5,28.27,23.49,92.56,0.5,99.96,0.7,1.3,0.33,134.44
2013,12,28,4.34,0.45,26.19,29.73,22.73,88.25,0.16,99.85,0.64,1.18,0.29,157.56
2013,12,29,4.92,0.5,26.02,28.6,23.8,91.38,0.55,99.71,0.61,1.25,0.05,170.31
2013,12,30,4.0,0.41,26.23,28.69,23.98,94.31,18.56,99.65,0.7,1.23,0.28,146.19
2013,12,31,1.86,0.19,25.15,27.02,22.98,96.94,14.23,99.75,0.73,1.22,0.4,125.94
2014,1,1,4.92,0.5,25.76,29.84,22.51,89.44,2.67,99.71,0.66,1.2,0.18,124.44
2014,1,2,3.1,0.31,25.52,27.44,23.7,94.56,3.98,99.63,0.61,1.02,0.16,107.0
2014,1,3,4.98,0.51,25.92,28.68,23.95,90.69,0.76,99.67,0.67,1.09,0.25,202.56
2014,1,4,5.55,0.56,26.6,29.47,24.57,88.94,0.64,99.73,0.61,1.2,0.21,156.5
2014,1,5,3.77,0.38,25.41,26.6,24.07,96.38,14.32,99.78,0.55,0.88,0.25,154.38
2014,1,6,2.63,0.27,24.74,26.86,22.82,95.25,6.27,99.84,0.66,0.91,0.16,121.94
2014,1,7,4.71,0.48,25.2,28.47,22.78,91.94,16.29,99.78,0.66,1.16,0.02,147.75
2014,1,8,4.58,0.46,25.18,28.11,22.96,93.06,5.3,99.8,0.77,1.28,0.2,120.94
2014,1,9,4.95,0.5,25.31,28.49,22.19,92.25,5.31,99.79,0.77,1.22,0.27,115.31
2014,1,10,4.08,0.41,24.69,26.2,23.15,95.81,13.05,99.79,0.6,0.89,0.2,137.25
2014,1,11,3.47,0.35,24.7,26.89,22.68,94.94,10.96,99.91,0.65,1.15,0.24,78.81
2014,1,12,3.74,0.38,25.49,28.52,23.51,91.56,34.65,100.0,0.62,1.13,0.21,140.12
2014,1,13,2.96,0.3,25.33,28.08,23.3,94.12,44.56,100.0,0.8,1.17,0.33,120.69
2014,1,14,4.42,0.45,25.62,29.05,23.09,92.38,14.14,99.93,0.77,1.17,0.34,127.12
2014,1,15,5.09,0.51,25.93,29.21,22.68,89.88,0.2,99.86,0.65,0.97,0.32,124.31
2014,1,16,6.18,0.62,26.03,29.19,23.47,90.25,0.11,99.77,0.74,0.95,0.51,118.75
2014,1,17,5.14,0.52,25.87,28.78,23.65,91.31,0.54,99.8,0.8,1.2,0.42,138.5
2014,1,18,3.76,0.38,25.42,27.72,23.32,95.75,10.49,99.86,0.62,1.17,0.2,170.19
2014,1,19,5.3,0.53,25.43,27.75,23.64,94.38,2.78,99.91,0.65,1.04,0.26,149.81
2014,1,20,5.6,0.55,25.87,29.25,23.12,89.44,0.23,99.88,0.6,1.09,0.19,154.12
2014,1,21,5.35,0.53,26.14,29.78,22.64,88.75,0.0,99.76,0.85,1.19,0.31,117.81
2014,1,22,6.24,0.62,25.8,28.84,23.12,91.38,0.69,99.73,0.8,1.24,0.3,105.44
2014,1,23,6.56,0.65,26.37,29.65,22.62,89.19,0.17,99.77,0.93,1.54,0.24,115.31
2014,1,24,3.75,0.38,26.3,28.75,23.76,91.38,1.74,99.74,0.78,1.31,0.22,152.81
2014,1,25,6.05,0.6,26.08,28.74,23.67,90.94,0.49,99.66,0.88,1.23,0.31,122.44
2014,1,26,6.1,0.6,26.01,28.83,23.52,89.56,0.0,99.63,0.84,1.2,0.18,88.19
2014,1,27,4.7,0.46,26.57,29.63,23.88,89.06,0.0,99.68,0.78,1.34,0.04,128.69
2014,1,28,2.73,0.27,25.79,28.33,23.65,92.19,0.15,99.77,0.79,1.22,0.24,132.69
2014,1,29,3.25,0.32,26.08,29.43,23.06,91.31,2.2,99.67,0.8,1.2,0.47,95.0
2014,1,30,5.55,0.55,26.09,29.09,23.55,90.19,0.85,99.71,0.8,1.17,0.29,100.38
2014,1,31,5.29,0.52,26.11,29.31,23.51,90.94,1.01,99.67,0.82,1.05,0.48,126.0
2014,2,1,4.49,0.44,26.05,28.62,23.98,93.75,6.18,99.65,0.59,0.8,0.28,152.44
2014,2,2,2.74,0.27,24.49,25.5,23.67,98.62,10.93,99.64,0.66,0.91,0.09,177.38
2014,2,3,5.27,0.52,25.78,29.19,22.81,91.44,1.04,99.65,0.69,0.96,0.21,145.19
2014,2,4,4.96,0.48,25.65,28.19,23.75,91.56,5.65,99.66,0.75,1.2,0.19,124.75
2014,2,5,4.99,0.48,25.4,28.1,23.59,93.06,3.49,99.73,0.72,1.25,0.26,137.12
2014,2,6,2.13,0.21,25.01,27.51,23.44,93.31,31.67,99.86,0.86,1.32,0.22,119.69
2014,2,7,4.61,0.45,25.27,28.55,22.47,92.31,3.59,99.82,0.7,0.98,0.35,119.69
2014,2,8,5.56,0.54,25.87,29.19,23.08,90.25,1.99,99.74,0.93,1.43,0.48,116.19
2014,2,9,3.38,0.33,25.62,28.05,23.69,94.31,12.69,99.71,0.71,1.16,0.11,134.75
2014,2,10,4.0,0.39,25.65,28.73,23.47,93.5,8.23,99.74,0.77,1.32,0.29,115.69
2014,2,11,3.4,0.33,25.42,28.15,23.43,94.0,11.46,99.79,0.76,0.95,0.55,128.19
2014,2,12,4.1,0.4,25.83,28.8,23.23,93.19,10.33,99.68,0.81,1.12,0.36,130.0
2014,2,13,4.87,0.47,25.4,27.5,23.69,94.44,4.98,99.71,0.76,1.27,0.19,177.69
2014,2,14,5.44,0.52,25.99,28.93,23.81,91.0,0.0,99.83,0.66,1.04,0.16,142.12
2014,2,15,5.91,0.57,26.62,30.05,23.54,86.88,0.0,99.86,0.7,1.33,0.22,123.38
2014,2,16,5.24,0.51,26.06,29.16,23.73,92.38,4.31,99.79,0.82,1.32,0.4,123.44
2014,2,17,4.27,0.41,26.37,29.62,23.32,90.81,6.3,99.7,0.55,0.95,0.09,103.06
2014,2,18,5.09,0.49,25.43,26.93,23.91,95.25,6.61,99.7,0.71,1.05,0.3,126.94
2014,2,19,3.88,0.38,25.83,29.21,22.82,90.56,1.18,99.62,0.84,1.23,0.12,146.31
2014,2,20,6.41,0.62,26.05,28.87,23.29,91.19,0.47,99.6,0.72,1.26,0.12,135.94
2014,2,21,5.58,0.54,26.29,29.02,23.88,90.44,0.24,99.67,0.7,1.28,0.05,151.25
2014,2,22,6.02,0.58,26.42,29.69,24.01,90.44,0.75,99.69,0.84,1.02,0.52,146.31
2014,2,23,3.06,0.3,25.5,27.83,23.94,94.38,17.17,99.72,0.82,1.13,0.35,129.06
2014,2,24,4.4,0.42,25.71,28.83,23.23,92.62,5.19,99.71,0.73,1.17,0.38,148.06
2014,2,25,3.99,0.38,25.67,27.67,23.62,93.69,3.01,99.67,0.56,1.0,0.1,116.0
2014,2,26,3.77,0.36,25.02,27.12,23.44,95.0,5.6,99.77,0.92,1.34,0.47,125.19
2014,2,27,5.42,0.52,25.49,28.19,23.0,89.19,0.11,99.78,0.78,1.16,0.4,130.62
2014,2,28,2.45,0.23,25.27,27.47,22.92,94.88,21.47,99.8,0.72,1.12,0.28,194.25
2014,3,1,4.93,0.47,25.26,27.0,23.59,94.06,17.76,99.79,0.57,1.05,0.24,242.0
2014,3,2,4.71,0.45,25.14,27.23,23.73,94.88,10.09,99.68,0.82,1.26,0.24,108.5
2014,3,3,4.12,0.39,24.87,27.31,23.1,95.38,5.7,99.68,0.8,1.06,0.33,131.69
2014,3,4,4.8,0.45,25.0,27.88,22.74,93.0,1.46,99.78,0.71,1.08,0.35,136.19
2014,3,5,3.82,0.37,25.57,28.82,23.06,92.25,5.79,99.89,0.82,1.12,0.34,142.0
2014,3,6,3.6,0.34,26.05,29.44,23.59,91.0,2.63,99.92,0.62,1.11,0.19,177.75
2014,3,7,4.95,0.47,25.61,28.05,23.69,92.0,0.35,99.87,0.62,1.2,0.14,168.69
2014,3,8,3.45,0.33,25.58,28.32,23.01,93.94,18.38,99.89,0.86,1.37,0.32,150.0
2014,3,9,5.94,0.56,26.05,29.48,23.67,91.88,3.26,99.87,0.69,1.02,0.15,149.81
2014,3,10,3.86,0.37,25.73,28.19,23.75,95.38,7.24,99.78,0.62,1.15,0.12,211.06
2014,3,11,5.45,0.52,25.95,29.19,23.49,92.81,0.91,99.71,0.66,1.1,0.3,132.44
2014,3,12,5.03,0.48,26.34,29.58,23.51,90.5,0.68,99.7,0.75,0.98,0.19,111.44
2014,3,13,3.49,0.34,25.47,27.32,24.05,93.19,2.39,99.84,0.73,1.12,0.47,165.12
2014,3,14,5.27,0.5,25.28,27.62,23.34,92.5,0.78,99.86,0.6,0.99,0.16,120.19
2014,3,15,6.11,0.58,26.08,29.69,22.4,88.62,12.99,99.71,0.66,1.28,0.21,119.0
2014,3,16,4.03,0.38,24.98,27.22,23.18,92.88,6.34,99.73,0.91,1.32,0.49,113.69
2014,3,17,5.03,0.48,25.83,29.58,21.7,91.44,3.13,99.61,0.85,1.29,0.34,114.75
2014,3,18,3.87,0.37,26.03,28.87,23.81,92.44,1.61,99.72,0.76,1.14,0.28,142.94
2014,3,19,5.44,0.52,25.9,28.74,23.6,92.0,0.27,99.76,0.65,1.0,0.27,153.44
2014,3,20,5.01,0.48,25.83,28.61,23.57,93.5,4.67,99.67,0.81,1.2,0.34,137.06
2014,3,21,4.6,0.44,26.37,29.66,23.85,91.75,3.27,99.73,0.78,1.05,0.53,135.94
2014,3,22,4.92,0.47,25.17,26.3,24.07,96.75,16.5,99.93,0.73,0.9,0.22,164.25
2014,3,23,3.29,0.31,24.23,25.1,23.27,97.94,22.42,100.05,0.66,0.91,0.22,186.19
2014,3,24,3.21,0.3,25.48,29.58,22.63,90.81,2.42,100.0,0.55,0.8,0.3,162.0
2014,3,25,5.78,0.55,25.4,28.39,23.03,89.81,0.96,100.02,0.75,1.04,0.37,133.88
2014,3,26,4.71,0.45,24.62,26.55,22.91,94.81,8.19,100.09,0.72,1.31,0.08,151.94
2014,3,27,3.25,0.31,24.8,27.37,22.79,94.69,13.44,100.01,0.68,0.9,0.47,157.5
2014,3,28,5.58,0.53,25.05,28.01,22.88,93.0,12.51,99.87,0.84,1.32,0.31,131.12
2014,3,29,5.35,0.52,26.18,29.63,22.8,88.38,1.37,99.73,0.73,1.3,0.1,66.5
2014,3,30,6.22,0.59,26.3,28.87,23.51,91.69,1.66,99.62,0.73,1.3,0.18,129.44
2014,3,31,5.18,0.5,25.53,27.57,24.03,95.75,18.34,99.84,0.8,1.1,0.52,145.0
2014,4,1,2.89,0.28,24.75,27.12,23.0,96.06,33.21,100.05,0.77,0.94,0.47,103.19
2014,4,2,5.29,0.51,25.31,28.94,22.53,91.06,8.76,100.0,0.8,1.14,0.28,116.75
2014,4,3,5.92,0.57,26.24,29.57,22.83,88.25,0.11,99.88,0.8,1.38,0.25,122.25
2014,4,4,5.19,0.5,25.76,28.32,23.42,92.88,3.36,99.92,0.77,1.42,0.09,129.69
2014,4,5,5.03,0.48,26.1,28.85,23.58,91.12,2.61,99.97,0.66,1.05,0.13,145.5
2014,4,6,4.08,0.4,25.47,27.7,23.69,94.38,3.5,99.93,0.8,1.16,0.34,139.69
2014,4,7,2.24,0.22,25.87,28.33,23.52,93.62,3.5,99.88,0.73,1.21,0.23,142.5
2014,4,8,5.57,0.54,26.26,29.26,23.98,92.75,1.68,99.87,0.77,1.23,0.26,136.5
2014,4,9,5.2,0.51,25.96,28.51,23.96,92.88,1.32,99.91,0.73,1.22,0.24,156.0
2014,4,10,6.38,0.62,26.0,29.06,23.49,92.25,0.06,99.96,0.75,1.2,0.31,137.88
2014,4,11,6.49,0.63,26.18,29.69,23.18,89.62,0.0,99.92,0.88,1.17,0.36,116.62
2014,4,12,6.69,0.66,26.62,30.42,22.9,89.06,0.05,99.79,0.9,1.36,0.32,128.88
2014,4,13,5.62,0.55,26.17,28.44,24.38,92.38,0.25,99.8,0.71,0.98,0.22,177.94
2014,4,14,3.62,0.35,25.62,27.92,23.64,92.75,6.79,99.82,0.77,1.16,0.12,175.69
